id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight,categories,mechanics,families,designers,artists,publishers,expansions,integrations,compilations,implementations
6819,boardgame,Skat,1810,3,3,30,30,30,10,582,7.24246,6.27268,766,10,11,61,200,81,2.716,Card Game,Auction/Bidding|Partnerships|Trick-taking,Card Games: Outplay Games|Cities: Bern|Promotional Board Games|Traditional Card Games,(Uncredited),Kim Casali|Christian Fiore|Hein Gas|Wilhelm Hartung|Erich Schmitt|Günther Schmitz,(Public Domain)|(Unknown)|AMIGO Spiel + Freizeit GmbH|ASS Altenburger Spielkarten|Berliner Spielkarten|Bielefelder Spielkarten|Cartamundi|Castrol|Coeur|F.X. Schmid|Heinrich Schwarz & Co|Heraclio Fournier|Ilsespiel|Kömmerling|Nürnberger-Spielkarten-Verlag|Pelikan|Piatnik|Underberg|The United States Playing Card Company|VEB (Volkseigener Betrieb) Spielkartenfabrik Altenburg,,,Play Winning Card Games For Three,
40770,boardgame,The Golden City,2009,3,4,60,60,60,10,1206,6.71464,6.2726,1779,179,45,240,389,111,2.2613,Adventure|Ancient,Area Control / Area Influence|Auction/Bidding|Route/Network Building,Admin: Better Description Needed!|The Gold Trilogy,Michael Schacht,Martin Hoffmann|Claus Stephan,Editrice Giochi|Galakta|KOSMOS|Piatnik|Z-Man Games,,,,
144553,boardgame,The Builders: Middle Ages,2013,2,4,30,30,30,10,1605,6.63091,6.27188,2666,98,91,365,333,115,1.7565,City Building|Medieval,Action Point Allowance System|Card Drafting|Set Collection,,Frédéric Henry,Sabrina Miramon,Asmodee|Asterion Press|Bombyx|Gém Klub Kft.|GoKids 玩樂小子|REBEL.pl,Les Bâtisseurs: Moyen-Âge – L'officine Tric Trac,The Builders: Antiquity,,
144270,boardgame,Relic Runners,2013,2,5,80,40,80,10,1193,6.73075,6.27145,1923,98,187,733,312,73,2.0959,Exploration,Pick-up and Deliver|Point to Point Movement|Route/Network Building|Set Collection|Variable Player Powers,,Matthew Dunstan,Cyrille Daujean,Days of Wonder,,,,
2603,boardgame,The Lord of the Rings Trading Card Game,2001,2,6,45,45,45,12,1137,6.80698,6.27144,1751,196,28,42,450,121,2.9256,Adventure|Card Game|Collectible Components|Fantasy|Movies / TV / Radio theme,Hand Management,CCGs (Collectible Card Games)|Tolkien Games,Chuck Kallenbach|Tom Lischke|Mike Reynolds,,Decipher|Devir|Wargames Club Publishing,,,,
3085,boardgame,Gang of Four,1990,3,4,40,40,40,8,1771,6.60209,6.27119,2803,151,34,143,662,194,1.8763,Card Game|Political,Hand Management|Set Collection,Climbing Games|Country: China|Shedding Games,Lee Yih,Franck Achard|Cyrille Daujean,Days of Wonder|Edge Entertainment|The Game Dealers Ltd.|Jeux Dargaud,,,,
2612,boardgame,18AL,1999,3,5,180,180,180,14,484,7.31812,6.27111,547,16,62,184,290,64,3.9063,Economic|Print & Play|Trains|Transportation,Auction/Bidding|Route/Network Building|Stock Holding,18xx|Admin: Better Description Needed!|Country: USA,Mark Derrick,Mark Derrick|John David Galt|Cory Williamson,(Self-Published)|(Web published)|John Galt|Print & Play Productions,,,,
46007,boardgame,A Brief History of the World,2009,3,6,180,90,180,10,713,6.9952,6.27093,723,18,108,270,279,79,2.8734,Ancient|Civilization|Medieval|Renaissance|Wargame,Area Control / Area Influence,Admin: Better Description Needed!,Gary Dicken|Steve Kendall|Phil Kendall,Peter Dennis,Ragnar Brothers|Spiral Galaxy Games,,,,History of the World
118418,boardgame,Divinare,2012,2,4,30,30,30,13,1046,6.78506,6.27004,1279,47,75,266,255,91,1.7253,Bluffing|Card Game|Deduction,Card Drafting|Hand Management,Psychic Powers,Brett J. Gilbert,Ben Carre,Asmodee,,,,
140535,boardgame,Kory,2013,2,4,20,10,20,13,845,6.92353,6.26951,1190,34,50,215,206,60,1.8667,Card Game,Set Collection|Simultaneous Action Selection,Steampunk,Gun-Hee Kim,Stéphane Gantiez|Ian Parovel,Asmodee|Moonster Games,,,,Chosŏn
36888,boardgame,After the Flood,2008,3,3,180,180,180,13,829,6.91181,6.26832,998,27,121,290,368,135,3.7111,Ancient|Civilization|Fighting,Area Control / Area Influence|Area-Impulse|Dice Rolling|Set Collection,Admin: Better Description Needed!|Treefrog Line,Martin Wallace,Peter Dennis,Treefrog Games|Warfrog Games,,,,
37371,boardgame,Piece o' Cake,2008,2,5,20,20,20,8,1636,6.60292,6.26816,1680,44,103,262,528,154,1.3701,Children's Game,Set Collection,Food / Cooking,Jeffrey D. Allers,Harald Lieske,Oya|PS-Games|Rio Grande Games|Winning Moves,Aber Bitte mit Sahne: Das Joker-Stück,,,
65282,boardgame,Tanto Cuore,2009,2,4,45,45,45,13,978,6.89997,6.2681,1431,21,76,337,292,84,2.1905,Card Game|Mature / Adult,Action Point Allowance System|Card Drafting|Deck / Pool Building|Hand Management|Set Collection|Take That,Anime & Manga|Tanto Cuore,Masayuki Kudou,Tohru Adumi|CARNELIAN|COMTA|Takahito Ekuchi|Takuya Fujima|Takehito Harada|Akira Hayase|Kira Inugami|Ishigaa|kawaku|KEI|Souji Kusaka|Misa Matoki|Rin Minase|Miki Miyashita|Misoka Nagatsuki|Nana|Aoi Nanase|Hiroki Ozaki|Poyoyon Rock|Ruchie|Satoru Satou|Mushimaro Tachikawa|Yuiko Tokui|Ofuu Yamadori,Arclight|Japanime Games,Tanto Cuore: Promo Card Set #1,Tanto Cuore: Expanding the House|Tanto Cuore: Oktoberfest|Tanto Cuore: Romantic Vacation,,
40832,boardgame,Keltis: Das Kartenspiel,2009,2,4,20,20,20,8,1010,6.8,6.26783,1506,34,36,96,288,99,1.5152,Card Game|Number,Hand Management|Set Collection,Admin: Better Description Needed!|Lost Cities,Reiner Knizia,Martin Hoffmann|Claus Stephan,Kaissa Chess & Games|KOSMOS|Laser plus|Piatnik|Stupor Mundi|Wargames Club Publishing,,,,
36946,boardgame,Red November,2008,3,8,120,60,120,13,6078,6.38041,6.26696,8374,544,185,1068,1865,567,2.0635,Fantasy|Humor|Nautical,Area Movement|Co-operative Play|Dice Rolling|Hand Management|Time Track,Fantasy Flight Silver Line Games|Solitaire Games|Steampunk,Bruno Faidutti|Jef Gontier,Bruno Faidutti|Jef Gontier|Christophe Madura,Arclight|Edge Entertainment|Fantasiapelit|Fantasy Flight Games|Galakta|Heidelberger Spieleverlag|Nexus|Ubik|Wargames Club Publishing,,,,
38506,boardgame,Witch of Salem,2008,2,4,60,60,60,10,1366,6.67873,6.26437,1860,64,177,641,452,129,2.4729,Fantasy|Horror|Novel-based,Co-operative Play|Dice Rolling|Set Collection,Cthulhu Mythos|Kosmos Literature Series|Witches,Michael Rieneck,Franz Vohwinkel,Devir|IELLO|KOSMOS|Mayfair Games|Stupor Mundi,,,,
19643,boardgame,World of Warcraft Trading Card Game,2006,2,2,20,20,20,12,1519,6.68758,6.26426,2415,219,19,54,506,166,2.5482,Card Game|Collectible Components|Fantasy|Video Game Theme,Hand Management|Variable Player Powers,CCGs (Collectible Card Games)|Warcraft,Ben Cichoski|Mike Hummel|Cory Jones|Brian M. Kibler|Danny Mandel|Matt Place|Patrick Sullivan (II)|Drew Walker (I)|Andrew Wolf,Rebecca Guay-Mitchell|Dave Kendall|Mike Krahulik|Todd McFarlane|Steve Prescott|James Ryman|Chris Seaman|Cyril Van Der Haegen,Cryptozoic Entertainment|Upper Deck Entertainment,,,,
296,boardgame,Medieval Merchant,1998,2,6,60,60,60,12,1006,6.78242,6.26419,1313,80,70,175,360,112,2.9732,Economic|Medieval,,,Christwart Conrad,Franz Vohwinkel,Goldsieber Spiele|Rio Grande Games,,,,
128445,boardgame,Darkest Night,2012,1,4,150,150,150,12,579,7.26231,6.2638,1279,42,236,878,232,55,2.7636,Adventure|Fantasy|Horror,Co-operative Play|Dice Rolling|Variable Player Powers,Darkest Night|Solitaire Games|Victory Point Games Euro-Family Series,Jeremy Lennert,Clark Miller|Dan Taylor (II),Victory Point Games,Darkest Night: Enchanter Promo|Darkest Night: From the Abyss|Darkest Night: In Tales of Old|Darkest Night: Mercenary Promo|Darkest Night: Nymph Promo|Darkest Night: On Shifting Winds|Darkest Night: Tinker Promo|Darkest Night: With an Inner Light,,Darkest Night: Necromancer Bundle,
1194,boardgame,Speed Circuit,1971,2,6,120,120,120,12,918,6.87974,6.26362,1707,96,51,118,383,123,2.0732,Racing|Sports,Action Point Allowance System|Modular Board|Simultaneous Action Selection,3M Sports Games|Sports: Auto Racing,Thomas M. Divoll|John B. Reilly,,3M|Avalon Hill|Klee|Sports Illustrated,Speed Circuit Accessory Pack 1|Speed Circuit Accessory Pack 2|Speed Circuit Accessory Pack 3|Speed Circuit Accessory Pack 4|Speed Circuit Tournament Tracks|Speed Circuit Turnier Kurs|Speed Circuit: British Grand Prix|Speed Circuit: Detroit Grand Prix|Speed Circuit: Grand Prix de Belgique|Speed Circuit: Grand Prix de France|Speed Circuit: South African Grand Prix,,,Championship Formula Racing
10550,boardgame,Big Boggle,1979,2,8,10,10,10,8,874,6.9027,6.26293,1359,85,21,80,361,90,1.5667,Real-time|Word Game,Pattern Recognition,Boggle|Letter cube games,Alan Turoff,,Palitoy Ltd.|Parker Brothers|Parker Spiele|Winning Moves,,,,
8490,boardgame,Age of Napoleon,2003,2,2,60,60,60,12,951,6.90267,6.2629,1955,148,46,243,535,169,3.1302,Napoleonic|Wargame,Area Movement|Campaign / Battle Card Driven|Dice Rolling|Simulation,,Renaud Verlaque,Franz Vohwinkel,Mayfair Games|Phalanx Games B.V.,,,,
949,boardgame,Twixt,1962,2,4,30,30,30,12,1826,6.59707,6.26277,3513,324,39,172,717,166,2.3675,Abstract Strategy,Route/Network Building,3M Bookshelf Series|Connection Games,Alex Randolph,(Uncredited),3M|Alga|Avalon Hill|Dujardin|Felsberger|Klee|KOSMOS|rhön-plastik|Schmidt Spiele|Selecta Spel en Hobby,,,,
23451,boardgame,Space Dealer,2006,3,4,30,30,30,10,1547,6.60222,6.2627,1660,126,105,396,627,205,2.4049,City Building|Real-time|Science Fiction|Transportation,Pick-up and Deliver|Point to Point Movement|Simultaneous Action Selection|Trading,CD Board Games,Tobias Stapelfeldt,Patrick Schoden,eggertspiele|JKLM Games|Pegasus Spiele|Rio Grande Games,Space Dealer: All-Zeit,,,Time 'n' Space
90305,boardgame,Cargo Noir,2011,2,5,90,30,90,8,1981,6.54874,6.26266,2601,131,113,503,525,160,2.0625,Economic,Auction/Bidding|Set Collection|Worker Placement,,Serge Laget,Miguel Coimbra|Cyrille Daujean,Days of Wonder,,,,
1334,boardgame,Entdecker: Exploring New Horizons,2001,2,4,90,90,90,10,1652,6.59594,6.26254,2254,166,97,262,600,198,2.4495,Exploration,Area Control / Area Influence|Modular Board|Tile Placement,,Klaus Teuber,Andreas Steiner|Stephen Graham Walsh,Competo / Marektoy|KOSMOS|Laser plus|Mayfair Games|Tilsit,,,,Entdecker
320,boardgame,Scrabble,1948,2,4,90,90,90,10,16295,6.35866,6.26208,24971,387,15,178,4361,1448,2.1588,Word Game,Hand Management|Tile Placement,Hasbro Nostalgia Series|Promotional Board Games|Scrabble,Alfred Mosher Butts,C. Leslie Crandall|Michael Graves,"(Unknown)|Alga|Barnes & Noble|Borras Plana S.A.|Brio AB|Cadaco|CEFA (Celulosa Fabril S. A.)|Chieftain Products|Damm / Egmont|Dino|Drechsler|Estrela|Falomir Juegos|Fundex|Hasbro|Joker|Juegos Crone|Jumbo|KADABRA|Labo-Mix|Mattel|Max Ploys|Milton Bradley|Murfett Australia|Parker Brothers|Paul Lamond Games Ltd|Playmix|Production & Marketing Company|Scanditoy|Schowanek|Selchow & Righter|Sio|Spear's Games|Spectrum Games Corporation|Spil hf.|Tinderbox Entertainment, LLC.|The Toy Company Argentina S.R.L.|T. R. Urban & Co.|USAopoly|Winning Moves|Winning Solutions|Xalingo Brinquedos|YOHAN|Zontik Games",,,"Family Game Night Book and Game Set: Scrabble, Clue, Sorry, Yahtzee|Scrabble and Yahtzee",Alfapet|Scrabble Limited Too Collector's Edition
932,boardgame,Top Race,1996,2,6,45,45,45,8,1040,6.76119,6.26179,1263,65,67,138,330,105,1.7714,Racing,Betting/Wagering|Hand Management,Auto Racing: Wolfgang Kramer card system|Sports: Auto Racing,Wolfgang Kramer,(Uncredited)|Ferdi Krähling|Mathieu Paquette|Hans-Georg Schneider|Wollinsky,Alga|ASS Altenburger Spielkarten|Brio AB|Magma Éditions|Pegasus Spiele|Peliko|Serges Medien,,,,
61487,boardgame,Unconditional Surrender! World War 2 in Europe,2014,2,3,3000,60,3000,14,240,8.59375,6.26142,859,16,87,281,122,54,3.5741,Wargame|World War II,Hex-and-Counter,,Salvatore Vasta,Charles Kibler|Rodger B. MacGowan|Mark Simonitch|Salvatore Vasta,GMT Games,,,,Unconditional Surrender! Case Blue
124969,boardgame,Dungeon Command: Curse of Undeath,2012,1,2,90,90,90,12,445,7.59782,6.25995,1400,27,89,227,93,36,2.4722,Card Game|Fantasy|Miniatures,Action Point Allowance System|Area Movement|Campaign / Battle Card Driven|Hand Management,Dungeon Command|Dungeons & Dragons,Chris Dupuis|Peter Lee|Kevin Tatroe|Rodney Thompson,Steve Argyle|Tom Baxa|Kerem Beyit|Adam Danger Cook|Daarken|Thomas Denmark|Eric Deschamps|Julie Dillon|Steve Ellis (I)|Jason Engle|Carl Frank|Ralph Horsley|Tyler Jacobson|Warren Mahy|Sean V. Murray|Jim Nelson|William O'Connor|Steve Prescott|Daniel Rudnicki|Amanda Sartor|Dan Scott|Craig J. Spearing|Matias Tapia|Francis Tsai|Brian Valenzuela|Ben Wootten,Wizards of the Coast,Dungeon Command: Drow Wizard Promo|Dungeon Command: Into the Fray Promo|Dungeon Command: Magic Short Sword Promo|Dungeon Command: Mirror Image Promo|Dungeon Command: Secret Passage Promo,,,
140343,boardgame,Carnival Zombie,2013,1,6,120,120,120,12,488,7.37635,6.25973,877,21,268,880,174,44,3.3864,Action / Dexterity|Horror|Renaissance|Zombies,Action / Movement Programming|Action Point Allowance System|Area Movement|Co-operative Play|Point to Point Movement|Variable Player Powers,Cities: Venice,Matteo Santus,Jocularis,Albe Pavo|Raven Distribution,,,,
144864,boardgame,Ascension: Darkness Unleashed,2013,1,2,30,30,30,13,381,7.6858,6.25966,1042,14,43,141,68,20,2.3,Card Game|Fantasy,Card Drafting|Deck / Pool Building|Hand Management,Ascension Deck Building Game|Solitaire Games,Justin Gary,Eric Sabee,Marabunta|Stone Blade Entertainment,"Ascension: Archival Expert Promo|Ascension: Cetra, Benefactor of All Promo|Ascension: Chronicle of the Godslayer – Constricting Horror Promo|Ascension: Chronicle of the Godslayer – Defender of Vigil Promo|Ascension: Chronicle of the Godslayer – Disciple of Sadranis Promo|Ascension: Chronicle of the Godslayer – Foul Replicant Promo|Ascension: Chronicle of the Godslayer – N.I.N.E|Ascension: Chronicle of the Godslayer – Vault of the Askara|Ascension: Darkness Unleashed – Covetous Kraken Promo Card|Ascension: Darkness Unleashed – Tower of Ascendancy|Ascension: David, Prophetic Guide|Ascension: Dawn of Champions – Rys, Dark Muse Promo Card|Ascension: Eternal Tormentor Promo Card|Ascension: Explosive Swarm Promo|Ascension: Forrest, Beastwarden|Ascension: Hedron Dreidel|Ascension: Lunar Matriarch Promo|Ascension: Michelle, Star Oracle|Ascension: Nyxian Corruptor Promo|Ascension: Sadistic Laboratory Promo|Ascension: Temporal Excavator Promo Card",Ascension: Dawn of Champions|Ascension: Deckbuilding Game|Ascension: Immortal Heroes|Ascension: Realms Unraveled|Ascension: Return of the Fallen|Ascension: Rise of Vigil|Ascension: Storm of Souls,,
137330,boardgame,Cube Quest,2013,2,2,15,15,15,8,693,7.01834,6.25848,1245,44,170,584,224,38,1.1316,Action / Dexterity,Pattern Building,Finger Flicking Games,Oliver Sibthorpe|Gary Sibthorpe,Jonathan Kirtz,Gamewright|(Self-Published)|KOSMOS,,,,
111124,boardgame,Dark Moon,2011,3,7,75,60,75,12,589,7.15543,6.25743,1095,11,293,1041,222,66,2.197,Bluffing|Deduction|Dice|Movies / TV / Radio theme|Science Fiction|Space Exploration|Spies/Secret Agents,Dice Rolling|Partnerships|Role Playing|Variable Player Powers,,Evan Derrick,William Bricker|Viktor Csete|Evan Derrick,Stronghold Games|(Web published)|kártyagyár,,,,
3421,boardgame,StreetSoccer,2002,2,2,30,20,30,8,1468,6.62025,6.25737,1297,72,112,293,664,204,1.5343,Dice|Sports,Dice Rolling|Grid Movement|Roll / Spin and Move,Sports: Football / Soccer,Corné van Moorsel,Christof Tisch,Cwali|Egmont Polska|Morapiaf,,,,Champions 2020
34297,boardgame,The Climbers,2008,2,5,45,45,45,8,827,6.88954,6.25718,844,33,213,502,322,78,1.9103,Abstract Strategy|Racing,Modular Board|Tile Placement,3D Games,Holger Lanz,,Chili Spiele|Strategic Space,,,,
145645,boardgame,Le Fantme de l'Opra,2013,2,2,30,30,30,9,539,7.24591,6.25713,979,22,135,411,138,25,2.12,Deduction|Novel-based,Grid Movement|Variable Player Powers,Country: France|Mr. Jack,Bruno Cathala|Ludovic Maublanc,Jean-Marie Minguez,Hurrican,,,,Mr. Jack
71655,boardgame,Wok Star,2010,1,4,60,60,60,10,717,6.9918,6.25662,1250,55,306,852,296,54,2.0741,Real-time,Co-operative Play|Dice Rolling|Simultaneous Action Selection|Variable Player Powers,Asian Theme|Crowdfunding: Kickstarter|Food / Cooking|Solitaire Games,Tim Fowers,Ryan Goldsberry,Gabob LLC|Game Salute,Wok Star: Paige Turner Promo Character,,,
154182,boardgame,Helios,2014,2,4,60,60,60,10,729,6.96256,6.25587,1010,47,96,288,183,62,2.8548,Mythology|Territory Building,Action Point Allowance System|Tile Placement,Admin: Better Description Needed!,Martin Kallenborn|Matthias Prinz,Dennis Lohausen,Filosofia Éditions|Hans im Glück Verlags-GmbH|Z-Man Games,Helios: Riese und Ballonfahrerin Erweiterung|Stadt Land Spielt Limitierter Sonderdruck Tag des Gesellschaftsspiels,,,
137423,boardgame,Pixel Tactics 2,2013,2,2,45,45,45,12,452,7.44947,6.25554,1598,38,74,196,135,28,2.4643,Card Game|Fantasy|Fighting|Video Game Theme,Hand Management|Variable Player Powers,Pixel Tactics|World of Indines,"D. Brad Talton, Jr.",Fábio Fontes,Level 99 Games|Portal Games,"Pixel Tactics: Apprentice / Verona|Pixel Tactics: Argent University|Pixel Tactics: Baenvier Marlgrove|Pixel Tactics: Black Ops|Pixel Tactics: Cadenza|Pixel Tactics: Collector / Arcus|Pixel Tactics: Devil's Advocate / Grimesby|Pixel Tactics: Final Frontier|Pixel Tactics: Game Artist / Fábio Fontes|Pixel Tactics: Game Caster / Eric Summerer & Army of One / Sam Healey|Pixel Tactics: Game Designer / D. Brad Talton Jr.|Pixel Tactics: Game Geek / Ernie the Geek|Pixel Tactics: Game Instructor / Rodney Smith|Pixel Tactics: Game Prodigy / ""Lucky"" Luke|Pixel Tactics: Game Reviewer/Tom Vasel|Pixel Tactics: Game Show Host/Roy|Pixel Tactics: Kaitlyn Van Sorrel|Pixel Tactics: Mercenary / Gerard Matranga|Pixel Tactics: Reporter / Marion|Pixel Tactics: Robot / Mark.PT0|Pixel Tactics: Sealed Secrets|Pixel Tactics: Seven Sisters|Pixel Tactics: Shekhtur Lenmorre|Pixel Tactics: Sound Guy / Chaz Charlton|Pixel Tactics: The Price Of Victory|Pixel Tactics: Udstad|Pixel Tactics: Video Guy / Diego Melo",Pixel Tactics|Pixel Tactics 3|Pixel Tactics 4|Pixel Tactics 5|Pixel Tactics Deluxe,,
526,boardgame,Abalone,1987,2,2,30,30,30,7,3915,6.44392,6.25549,5469,308,29,190,1090,389,2.2494,Abstract Strategy,Grid Movement,Abalone|Combinatorial|Marble Games|Mensa Select|Parker 'games to go',Michel Lalet|Laurent Levi,,Abalone Games|Abstract Games (magazine)|Asmodee|Carrom Art|Creative Crafthouse|FoxMind|Galoob|Goliath B.V.|Hasbro|Jumbo|Ludens Spirit|Mitra|Oficina do Aprendiz|Oliphante|Parker Brothers|Parker Spiele|Piatnik|REBEL.pl|Scanditoy|Schmidt International|Schmidt Spiele|Tactic|University Games|Week End Games,Abalone Extra Player Marbles,,,Abalone Quattro|Offboard
23817,boardgame,1861: The Railways of the Russian Empire,2006,3,6,360,360,360,12,393,7.57102,6.25538,543,11,65,136,169,71,4.2254,Economic|Trains,Auction/Bidding|Route/Network Building|Stock Holding|Tile Placement,18xx|Admin: Better Description Needed!|Country: Russia,Ian D. Wilson,Mike Hutton,All-Aboard Games|JKLM Games|Lookout Games|Z-Man Games,1867: The Railways of Canada,,,
27048,boardgame,Duel in the Dark,2007,1,2,45,45,45,10,1279,6.68687,6.25494,2500,239,93,430,613,194,2.4794,Aviation / Flight|Wargame|World War II,Action / Movement Programming|Hex-and-Counter|Secret Unit Deployment,Duel in the Dark|Solitaire Games|Solitaire Wargames,Friedemann de Pedro,Friedemann de Pedro,Pilot Games|Z-Man Games,Duel in the Dark: 3-5 Player Variant|Duel in the Dark: Acoustic Mirror|Duel in the Dark: Baby Blitz|Duel in the Dark: British 3.7in QF Anti-Aircraft Gun|Duel in the Dark: British Searchlight|Duel in the Dark: Early Nights|Duel in the Dark: Ju88 Night Fighter|Duel in the Dark: Quad Flak|Duel in the Dark: Railroad Flak|Duel in the Dark: Skilled Gun Crew|Duel in the Dark: Tactical Cards|Duel in the Dark: The Complete Edition – Expansion|Duel in the Dark: The Walls Have Ears|Duel in the Dark: Window / Wilde Sau,,Duel in the Dark: Second Edition,Duel in the Dark: Second Edition
66849,boardgame,Safranito,2010,2,4,45,30,45,10,776,6.93952,6.25458,975,21,95,238,199,70,1.7857,Action / Dexterity|Economic,Set Collection,,Marco Teubner,Michael Menzel,Zoch Verlag,,,,
17240,boardgame,That's Life!,2005,2,6,30,30,30,8,2184,6.50855,6.254,2109,64,109,291,688,268,1.3284,Humor,Dice Rolling|Modular Board|Roll / Spin and Move,Verflixxt!,Michael Kiesling|Wolfgang Kramer,Reinhard Alff|Harm Bengen|Bettina Bexte|Manfred Bofinger|Barbara Henniger|F. Hoffmann|Heinz Jankofsky|Til Mette|MOCK|Pfuschi|Ari Plikat|Polo|Reiner Schwalme|Peter Thulke|Karsten Weyershausen|Freimut Woessner|Martin Zak,Piatnik|Ravensburger Spieleverlag GmbH|Rio Grande Games|Vendetta,Verflixxt hoch 2|Verflixxt nochmal,,,Mumia: Wyścig w bandażach|Verflixxt! kompakt
3139,boardgame,Goldland,2002,2,5,60,60,60,10,1149,6.70888,6.25335,1238,40,166,337,486,129,2.4031,Exploration,Hand Management|Modular Board|Pick-up and Deliver,,Wolfgang Kramer,Franz Vohwinkel,Goldsieber Spiele,,,,
244,boardgame,Circus Maximus,1979,2,8,120,120,120,12,1336,6.7067,6.25168,2298,115,87,192,547,153,2.6601,Ancient|Fighting|Racing,Action / Movement Programming|Action Point Allowance System|Betting/Wagering|Dice Rolling|Grid Movement|Paper-and-Pencil|Player Elimination|Press Your Luck|Variable Player Powers,Ancient Rome,Don Greenwood|Michael E. Matheny,Michael Carroll|Cathy Chastain|Chris White (I),Avalon Hill|Battleline,,,,Gladiator
2516,boardgame,Man O' War,1993,2,8,180,180,180,12,623,7.17111,6.25145,865,38,81,167,210,62,2.6613,Fantasy|Miniatures|Nautical|Wargame,Dice Rolling|Variable Phase Order|Variable Player Powers,Warhammer Fantasy Wargames,Andy Jones|Bill King|Nigel Stillman,Dave Andrews|John Blanche|Wayne England|David Gallagher|Geoff Taylor,Games Workshop Ltd.,Man O' War: Plague Fleet|Man O' War: Sea of Blood,,,
1042,boardgame,Dragon's Gold,2001,3,6,45,45,45,8,2197,6.49724,6.25051,3024,157,163,501,812,201,1.6965,Card Game|Fantasy|Fighting|Negotiation,Hand Management|Set Collection|Trading,Animals: Dragons|Blue Games Series,Bruno Faidutti,German Nobile|Guillaume Rohmer|Emmanuel Roudier,Bard Centrum Gier|Descartes Editeur|IDW Games|Pandasaurus Games|White Goblin Games,,,,
21654,boardgame,Iliad,2006,2,6,45,45,45,10,1658,6.58207,6.24925,1937,136,67,279,595,222,2.1036,Ancient|Bluffing|Card Game|Mythology,Hand Management|Partnerships|Set Collection|Take That,Admin: Better Description Needed!|Country: Greece,Dominique Ehrhard,John Mac Cambridge,Asmodee,ZhanGuo,,,
25951,boardgame,The Castle of the Devil,2010,4,8,40,20,40,10,1949,6.53725,6.24839,2929,131,108,483,641,227,1.9692,Bluffing|Card Game|Deduction|Fighting,Hand Management|Role Playing|Variable Player Powers,Werewolf / Mafia|WolfParty Collection,Michael Palm|Lukas Zach,Eckhard Freytag|Lukas Zach,"dV Giochi|Arclight|Edge Entertainment|Swan Panasia Co., Ltd.",,,,Die Kutschfahrt zur Teufelsburg
93724,boardgame,Black Gold,2011,2,5,120,120,120,13,695,6.99522,6.24803,1401,103,75,239,207,58,2.5862,Bluffing|Economic|Exploration,Auction/Bidding|Commodity Speculation,"Oil, Gas, and Petroleum",Wilko Manz|Steven Kimball,Luke Radl|Adam Taubenheim,Fantasy Flight Games,,,,Giganten
6050,boardgame,Duel of Ages Set 1: Worldspanner,2003,2,16,120,120,120,12,1616,6.62713,6.24796,2334,346,70,395,851,189,2.8624,Adventure|Ancient|Fighting|Post-Napoleonic|Science Fiction,Dice Rolling|Grid Movement|Modular Board|Partnerships|Player Elimination|Variable Player Powers,Duel of Ages,Brett G. Murrell,K. Andersen|Armands Auseklis|Jose Castello|Lon Chaney|Dean Chaney|Donna D'Amelio|Gerald Double|Ronald Kapaun|Zieben Lin|Lorraine Purviance|Mike Robinson|Martin Roes,Venatic Games,Duel of Ages Set 2: Intensity|Duel of Ages Set 3: Vast Horizons|Duel of Ages Set 4: Royal Tournament|Duel of Ages Set 5: Mercenary Camp|Duel of Ages Set 6: Field of Honor|Duel of Ages Set 7: Ruins of Cany XII|Duel of Ages: Masters Addendum|Duel of Ages: Prestige Pack|Duel of Ages: Scrye Add-On Pack,,,Duel of Ages II
158340,boardgame,Lost Legacy: Flying Garden,2014,2,4,10,10,10,10,704,6.98327,6.24738,1928,45,31,93,157,41,1.3659,Bluffing|Card Game|Deduction,Hand Management|Memory|Player Elimination,AEG: 5 Minute Fun|AEG: Big in Japan|Lost Legacy,Seiji Kanai|Hayato Kisaragi,Mario Wibisono,Alderac Entertainment Group|Bard Centrum Gier|Hobby World,Lost Legacy: The Qualities of an Adventurer,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire|Lost Legacy: The Starship|Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons|Lost Legacy: Whitegold Spire,,
337,boardgame,Circus Flohcati,1998,3,5,15,15,15,6,1562,6.59648,6.24737,1858,67,57,138,648,191,1.2461,Card Game,Card Drafting|Press Your Luck|Set Collection,Animals: Fleas|Circus|Crowdfunding: Kickstarter,Reiner Knizia,Franz Vohwinkel|Heiko Günther|Yusuke Mamada,"(Unknown)|ABACUSSPIELE|AMIGO Spiel + Freizeit GmbH|Grail Games|New Games Order, LLC|Ravensburger Spieleverlag GmbH|Rio Grande Games|University Games",,,,Star Wars: Attack of the Clones Card Game
1262,boardgame,Axis & Allies: Pacific,2001,2,3,240,240,240,12,1608,6.66937,6.24694,2668,208,48,136,519,182,2.8846,Wargame|World War II,Area Control / Area Influence|Area Movement|Partnerships,Asian Theme|Axis & Allies,"Stephen Baker|Rob Daviau|Larry Harris, Jr.",Bill Concannon,Avalon Hill (Hasbro),,,,
